venue	tags
v10604	['barbecue', 'bbq', 'bbq pitmaster', 'birthday parties', 'bluebell icecream', 'collard greens', 'college', 'corn pudding', 'corporate event space', 'corporate parties', 'country music', 'cupcake', 'dessert', 'event space', 'green bean casserole', 'holiday parties', 'lone star beer', 'longhorns football', 'mac & cheese', 'redskins bar', 'southern']
v10635	['food']
v10639	['best turkey sandwich', 'coffe', 'coffe shop', 'coffee', 'coffee shop']
v10643	['chelsea market', 'dessert', 'food', 'ice cream', 'lunch', 'milk', 'milk shakes', 'yogurt']
v10680	['beer', 'cocktails']
v10690	['beer', 'burgers', 'onion rings']
v10694	['college', 'frat boys', 'sangria']
v10716	['social dining']
v10719	['nan']
v10756	['burger', 'sushi']
v10760	['social dining']
v10761	['free wifi']
v10765	['brunch', 'brunch spots', 'cava', 'ceviche', 'cocktails', 'dinner', 'freestyle', 'groups', 'latino', 'paella', 'spanish', 'tapas']
v10777	['frozen yogurt']
v10782	['nan']
v10784	['bbq', 'crunk', 'food', 'fried chicken', 'nyc', 'soul food', 'southern', 'tastiness']
v10785	['opentable', 'steakhouse']
v10786	['hotel restaurant']
v10798	['crayon art', 'lunch', 'small dining room', 'vegan', 'vegetarian']
v10799	['vegetarian']
v10800	['brunch', 'burger', 'cocktails', 'food', 'fried chicken', 'friendly service', 'happy hour', 'lunch', 'trendy']
v10814	['sushi']
v10815	['empanadas', 'fun atmosphere', 'good food', 'overpriced']
v10818	['breakfast', 'brunch', 'coffee', 'noodles', 'sandwiches']
v10824	['blogger hangout', 'cupcake', 'cupcakes', 'nautical', 'oysters', 'raw bar', 'restaurant', 'seafood', 'soho', 'sushi', 'sushi restaurant', 'tech hangout']
v10835	['cheap', 'students', 'thai']
v10853	['cool bartenders', 'small']
v10873	['bbq', 'bon appetit mag', 'bravo', 'cupcake', 'foodie', 'hot dog', 'pizza', 'top chef']
v10897	['bbq', 'korean']
v10904	['burgers', 'jukebox', 'outdoor seating', 'sports']
v10935	['art galleries', 'cave', 'food', 'italian', 'wine']
v10947	['burgers', 'places to see in nyc']
v10965	['a-list', 'bar seating', 'black tea soft serve ice cream', 'david chang', 'dessert', 'food & wine best new chef', 'fried chicken', 'homemade soda', 'kimchi', 'large-format', 'noodles', 'pork', 'pork belly', 'pork buns', 'prix fixe', 'ramen', 'slushies', 'soft serve ice cream', 'steamed buns', 'wheelchair access', 'zagat-rated']
v10966	['2 michelin stars', 'david chang', 'michelin star', 'raw', 'tasting menu']
v10969	['nan']
v11006	['bistro', 'french']
v11029	['restaurant']
v11055	['japanese', 'seafood', 'sushi']
v11056	['balls', 'hamburger', 'hipsters', 'no reservations', 'salad', 'vegan', 'vegetarian', 'veggie-friendly']
v11060	[' better service', ' eatry', 'bar', 'good food']
v11100	['bar', 'breakfast', 'brunch', 'dinner', 'donut', 'lunch', 'photobooth', 'restaurant', 'work']
v11108	['chinese', 'dim sum', 'diner', 'fried chicken', 'karaoke bar', 'record shop', 'sushi', 'vegetarian', 'wonton soup']
v11112	['brunch', 'burgers', 'fried chicken', 'fried pickles', 'mac & cheese', 'milkshakes', 'southern', 'stumptown', 'tater heaven', 'tater tots']
v11114	['art', 'brunch', 'charcuterie', 'daniel boulud', 'douchebag', 'french restaurant']
v11125	['forest hills', 'mexican food']
v11129	['nan']
v11130	['michelin star']
v11134	['bakery', 'cafe', 'sweets']
v11137	['bento box', 'sake', 'sushi']
v11147	['bar', 'brunch', 'diana ross', 'drag queens', 'menudo']
v11166	['lamb with cumin', 'nose-dripping spicy', 'sichuan food', 'spicy sesame noodles', 'spicy sichuan szechuan chinese food', 'wo yao han ladt']
v11171	['nan']
v11173	['barbeque', 'bbq', 'bravo', 'cupcake', 'douchebag', 'people hot spot badge', 'people vip', 'timeoutny', 'top chef', 'vip', 'wsj lunch box', 'zagat', 'zagat-rated']
v11178	['drinks', 'zagat-rated']
v11182	['coffee', 'espresso', 'pastries']
v11192	"['atm', 'bar', 'brick oven pizza', 'deserts', 'italian', ""lots of tv's"", 'pizza smell', 'soccer', 'sports', ""toby's cheap beer""]"
v11193	['nan']
v11214	['bar', 'bedford', 'bloody marys', 'brunch', 'mediterranean restaurant', 'restaurant', 'turkish restaurant', 'will tower', 'williamsburg']
v11238	['indonesian']
v11252	['clover', 'coffee', 'cold brewed ice coffee', 'free wifi', 'garden', 'good_mark', 'hipsters', 'outdoor seating']
v11255	['breakfast', 'happy hour', 'timeoutny', 'wifi', 'wine']
v11259	['backyard', 'beer', 'biscuits', 'brooklyn', 'farming', 'firepit', 'fried chicken', 'hipsters', 'magazine', 'nyt', 'pizza', 'trendy', 'wood paneling', 'zagat-rated']
v11318	['nan']
v11355	['cakes', 'coffee', 'cookies', 'good_mark', 'lunch']
v11362	['# bon appetit mag', 'beer', 'bon apettit', 'bon appetit mag', 'boroughs', 'brooklyn', 'cafetaria', 'douchbags', 'food', 'foodie', 'frat boy', 'good_mark', 'luckymag', 'manhattan', 'new lunch spots', 'open late', 'pizza', 'restaurant', 'socialite', 'take out', 'wsj lunch box', 'wsj lunchbox', 'wsj urban adventurer', 'zagat', 'zagat-rated']
v11372	['amanda reade sturgeon', 'brunch', 'contemporary', 'john fraser', 'lunch', 'michelin', 'monday night veg', 'new american', 'private dining', 'restaurant week', 'seasonal', 'sherry', 'sunday suppa', 'tasting menu', 'thrillist', 'upper west side', 'uws', 'vegetarian']
v11446	['barbecue', 'barbeque', 'bbq', 'japanese', 'spinach']
v11485	['asian', 'dessert', 'diner', 'dog park\\/dog run', 'fake delicious chicken', 'karaoke bar', 'record shop', 'ski area', 'social dining', 'soy', 'vegan', 'vegetarian', 'vegetarians', 'veggies']
v11486	['bakery', 'bubble tea', 'chinatown', 'chinese', 'dessert', 'fayda', 'food', 'manhattan']
v11536	['awesome chicken paillard!', 'bread', 'coffee']
v11622	['marc forgione', 'michelin star']
v11635	['bloody marys', 'brunch']
v11636	['bar', 'burgers', 'folklore', 'food', 'haunted', 'pub', 'sandwiches']
v11637	['24 hours', 'bowling alley', 'breakfast for dinner', 'diner', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian\\/vegan']
v11641	['latin american', 'tapas']
v11655	['bakery', 'cookies', 'douchbag', 'douchbags', 'karaoke', 'levain bakery', 'music', 'nymag', 'the best cookies']
v11660	['chinese', ' dim sum', ' peruvian', 'wheelchair access']
v11664	"[""50's music"", 'burger', 'burgers', 'diner', 'forest hills', 'free toppings', 'french fries', 'jukebox', 'malts', 'milk shake', 'milkshakes', 'onion rings', 'shakes']"
v11678	['nan']
v11681	['coffee', 'cozy', 'quite possibly the best coffee in nyc.  very consistent', ' and always fresh']
v11682	['choco chips', 'douchebag', 'douchebags', 'gelato', 'gossipgirl', 'ice cream', 'popular', 'trendy', 'trendys']
v11685	['coffee', 'crepes', 'french food']
v11717	['board games', 'burgers', 'chipotle mayo', 'darts', 'deep fried mac n cheese', 'frat boy', 'patio', 'pool table', 'shuffle board']
v11733	['burritos', 'hipsters', 'late night', 'mexican', 'tacos']
v11734	['houston street', 'lower east side', 'manhattan', 'restaurant', 'tapas']
v11764	['beer', 'burgers', 'onion rings']
v11775	['comfy', 'delicious', 'pat lafrieda', 'rustic']
v11790	['local food']
v11792	['bacon edamame', 'bakery', 'beard papa', 'bento', 'ginger squid', 'green tea ice', 'green tea ice cream', 'japanese food', 'onigiri', 'red bean bun', 'sushi']
v11802	['nan']
v11806	['zagat rated']
v11846	['bedford ave', 'brunch', 'class', 'damn tasty food', 'food', 'greenpoint', 'heath ledger', 'hipsters', 'oysters', 'williamsburg', 'wine bar']
v11855	['paella', 'socarat', 'tapas', 'wine']
v11856	['bacon peanut brittle', 'bar', 'brunch', 'food', 'frank bruni', 'fried chicken', 'fried chicken joints', 'southern', 'the new york times']
v11860	"['a hot date', 'biscotti', 'breakfast', 'brunch', 'chai latte', 'coffee', 'cupcakes', ""hell's kitchen cafe and bakery"", 'illy coffee', 'muffins', 'no laptops', 'oatmeal', 'over 50 kinds of biscotti', 'risotto', 'scones', 'soups', 'tea', 'vegan', ' sugar and wheat free']"
v11872	['coffee', 'coffee shop', 'single-origin french press']
v11881	['coffee', 'hipsters', 'hot chocolate', 'internet', 'wifi']
v11882	['bar scene', 'big windows', 'good wine', 'modern design', 'open space']
v11884	['+happy hour', 'biodynamic wine', 'brunch', 'garden', 'local food', 'nightlife', 'organic', 'restaurant', 'seasonal', 'vinyl']
v11902	['bravo', 'coffee shop', 'cupcake', 'cupcakes', 'top chef', 'trendy', 'trendys']
v11907	['baguettes', 'brunch', 'coffee', 'cozy', 'french', 'lunch', 'sandwiches', 'tea house', 'upstairs dining room']
v11909	['burnt ends', 'byob', 'choice eats', 'mario batali', 'mozz sandwich', 'porchetta sandwich', 'socialite']
v11913	['brunch', 'cash only', 'chinese', 'curry', 'thai', 'wings']
v11930	['burger', 'burgers', 'cheese fries', 'frozen custard', 'pat lafrieda', 'shake shack', 'shakes', 'timeoutny', 'upper west side', 'uws']
v11934	['coffee', 'starbucks']
v11942	['bar', 'brunch', 'italian', 'lunch', 'restaurant', 'wine']
v11945	['brunch', 'east village', 'latin', 'restaurant']
v11954	['baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches']
v11956	['craft beer & wine', 'pizza', 'wood fire oven']
v11965	"['coffee', ""farmer's cookies"", 'really good coffee (espresso) and swedish snacks.', 'swedish']"
v11987	['brooklyn', 'choice pastries', 'coffee', 'coffee shop', 'dekalb avenue', 'doughnuts', 'espresso bar', 'fort greene', 'la colombe', 'sandwiches', 'wifi']
v11989	['bar', 'bellini', 'breakfast', 'financial district', 'gossip girl', 'gossipgirl', 'internet week', 'internet week 2010', 'lunch', 'pizza', 'socialite', 'socialities', 'top chef', 'webby 2010', 'wsj', 'wsj banker', 'zagat-rated']
v11990	['horchata', 'jarritos', 'mexican', 'soho', 'tacos', 'yucca fries']
v11998	['banh mi', 'free wifi']
v12009	['nan']
v12010	['brunch', 'italian', 'west village']
v12018	['always play good music', 'breakfast', 'brunch', 'coffee shop', 'cuban sandwich', 'great ambience', 'laptop hangout', 'mothers group meet-ups', 'neighborhood bar', 'oysters', 'restaurant', 'soups are good', 'trivia night', 'wi-fi', 'writers', 'yum']
v12028	['coffee', 'cupcake', 'douchebag', 'free internet', 'hipsters', 'muffins', 'stumptown', 'tech hangout', 'wifi']
v12034	['breakfast', 'diner', 'lunch']
v12037	[' village voice', 'choice eats', 'village voice eats']
v12042	['barbecue', 'bbq', 'bros', 'frat boys', 'karaoke', 'pbr', 'sports fans', 'tlc summer', 'ty ku']
v12047	['basque', 'tapas']
v12049	['cocktails', 'date night', '', 'wine']
v12052	['24 hours', 'coffee', 'espresso', 'falafel', 'gyro', 'kebab', 'lemonade', 'wifi']
v12053	['bar', 'beer', 'brobible', 'happy hour', 'uga fans', 'wings']
v12055	['brunch', 'cocktails', 'wine']
v12067	['cafe', 'coffee', 'cupcakes', 'duplicate', 'espresso', 'sandwiches', 'work']
v12071	['vegetarian']
v12090	['arepas', 'brooklyn', 'choice eats', 'gluten-free', 'good eats', 'good_mark', 'snack', 'zagat-rated']
v12094	['balluchis', 'chicken tikka masala', 'indian food']
v12101	['fucking delicious', 'italian food', 'meat lasagna', 'over priced', 'restaurant']
v12112	['brunch']
v12113	['pad thai', 'thai food']
v12118	['delicious steak']
v12119	['bagels', 'coffee', 'day-old baked goods', 'tea']
v12121	['al pastor', 'byob', 'mexican food', 'tacos', 'tortas']
v12134	['bacon beans', 'bar', 'best guacamole on earth', 'brooklyn', 'brunch', 'douchebag', 'douchebags', 'gallery', 'gossip girl', 'gym', 'ifc', 'ifc (independent film channel)', 'la superior', 'mexican', 'park', 'pescado smells', 'pizza', 'playground', 'tacos', 'theater', 'top chef']
v12139	['brunch', 'fortgreene', 'mexican', 'plantains', 'tacos', 'vegetarian friendly']
v12142	"['bagels', 'breakfast', ""brooklyn's best bagels"", 'coffee', 'juice', 'soda', 'tea']"
v12149	['bravo']
v12150	['brunch', 'cupcakes', 'dessert', 'quiche', 'scone', 'sexy', 'wine', 'wine bar']
v12159	['bakery', 'banh mi', 'clued', 'jewelry', 'sandwiches', 'vietnamese sandwiches']
v12164	['nan']
v12190	['nan']
v12196	['coffee']
v12208	['bahn mi', 'bubble tea', 'grilled pork sandwich', 'park slope', 'vietnamese']
v12214	['lemonade', 'salad', 'wraps']
v12215	['breakfast', 'breakfastallday', 'brunch', 'coffee', 'dessert', 'espresso', 'food', 'lunch']
v12222	['banksy', 'beer', 'burritos', 'byob', 'horchata', 'mexican', 'soho', 'tacos', 'yucca fries']
v12231	['buffet', 'cheap', 'food', 'korean', 'late night', 'lunch', 'noodle bar', 'restaurant', 'tattoo', 'zen garden']
v12232	['pizza']
v12246	['bagels', 'bakery', 'sandwiches', 'subs']
v12252	['apples store', 'askmen', 'boutique', 'bravo', 'breakfast', 'brunch', 'celebrities', 'cupcakes', 'dessert', 'dinner', 'foodie', 'lunchbox', 'top chef']
v12268	['asian', 'asian food', 'bar', 'beer', 'club', 'cocktail', 'cool scene', 'dancing', 'daning', 'drinks', 'food', 'hoboken', 'hudson', 'hudson river', 'martini', 'martinis', 'movie theater', 'movietheater', 'new jersey', 'new yersey', 'new york city', 'nightclub', 'nightlife', 'nj', 'nyc', 'nyc style', 'photo booth', 'photobooth', 'playground', 'restaurant', 'sushi', 'sushi restaurant', 'trendy', 'upscale', 'wine']
v12269	['brooklyn']
v12272	['beer', 'burgers', 'hamburgers', 'jackson hole']
v12277	['american', 'submarine sandwich', 'subs']
v12281	['chelsea', 'chinese food', 'manhattan', 'restaurant', 'tea', 'vegetarian']
v12282	['coffee', 'gourmet groceries', 'juice bar', 'kombucha', 'organic', 'pricey groceries', 'salad bar', 'sandwiches']
v12284	['banh mi', 'pork', 'sandwich', 'vietnamese', 'vietnamese sandwiches']
v12307	['nan']
v12322	['nan']
v12331	['vegan']
v12343	['rice bowls']
v12345	['artists', 'chelsea', 'coffee', 'espresso', 'gallery owners', 'hipsters', 'latteart', 'locals', 'yuppies']
v12347	['24 hours', 'brunch', 'diner', 'east village']
v12368	['nan']
v12374	['coffee', 'deli', 'lunch', 'sandwiches', 'smoothies', 'soup']
v12386	['food', 'margaritas', 'mexican', 'restaurant']
v12412	"['spicy sauce', 'sushi', ""washington irving's house""]"
v12432	['bbq', 'beer', 'frozen drinks', 'giant wings', 'ty ku', 'village']
v12433	['austrian', 'german', 'sp?tzle', 'zirbenz']
v12435	['exotic drinks', 'hospitality', 'lychee martini', 'sushi']
v12450	['bowties', 'brooklyn', 'brunch', 'cocktails', 'cute waiters', 'dinner', 'hipster', 'late night', 'outdoor seating', 'oysters', 'williamsburg']
v12458	['bagels', 'brooklyn', 'douchebag']
v12464	['nan']
v12468	['bisque', 'clam chowder', 'fish market', 'lobster', 'lunch', 'seafood', 'seaweed salad', 'sushi', 'take-out']
v12476	['+cocktails', 'brussel spouts!', 'lebanese', 'mediterranean', 'middle eastern', 'modern design', 'tapas', 'unique white wine', 'zagat-rated']
v12493	"['amex', 'cash only', 'cocktails made with care', 'organic steak', 'pretzels', ""simon's favorites"", 'sixpoint', 'spaetzle', 'spargel', 'stumptown', 'underberg']"
v12494	['brunch', 'italian', 'mimosas']
v12495	['$11 -3 course pre-fix lunch!', 'brunch', 'home made grilled flat bread pizza', 'italian', 'late night happy hour', 'mimosas', 'unlimited mimosas']
v12496	['coffee', 'delicious coffee.  and they have the best chocolate chip cookies in nyc.  period', 'granola']
v12497	['bolognese', 'comfort food', 'gnocchi', 'italian', 'pasta', 'restaurant', 'rustic', 'simple']
v12500	['bagels', 'coffee', 'lard bread']
v12508	['banh mi', 'choice eats', 'com viet nam', 'goi cuon', 'pho', 'socialite', 'vietnamese']
v12510	['bar', 'zagat-rated']
v12542	['starbucks']
v12543	['coffee', 'coffee shop', 'tea']
v12552	['aina']
v12556	['brunch', 'c train', 'food', 'fort greene farmers market', 'fort greene park', 'g train', 'garden', 'lamb burger', 'mediterranean', 'moroccan']
v12568	['cupcake', 'cupcakes']
v12575	['brunch', 'organic breakfast']
v12580	['italian']
v12584	['bagels', 'coffee', 'coffee ice cubes', 'espresso', 'pastries']
v12598	['nan']
v12608	['nan']
v12612	['coffee', 'douchebag', 'local', 'localbiz', 'owner operated', 'tea', 'wifi']
v12617	['beer', 'burger', 'delicious', 'ice cream', 'organic']
v12621	['brunch', 'candied nuts', 'duck meatloaf', 'fried chicken', 'kids ok', 'nyc beer', 'pancakes', 'patio', 'pecan pie sundae', 'pork chop', 'sixpoint', 'vegetarian-friendly', 'wine']
v12625	['brooklyn', 'fries', 'grill', 'jembatan kali krasak yogyakarta', 'padang', 'pizza', 'pizza place', 'sandwiches', 'socialite']
v12636	['beer', 'breakfast', 'cobble hill', 'coffee', 'dinner', 'eco', 'green', 'grits', 'open everyday', 'outdoor seating', 'pickles', 'restaurant', 'sandwiches', 'wine']
v12641	['brunch', 'delicious', 'neighborhood', 'organic', 'pancakes', 'restaurant', 'students', 'wsj lunch box', 'yummy']
v12653	['chinese food', 'soup dumplings']
v12700	['beer', 'bobby flay throwdown', 'breakfast', 'burgers', 'chicken', 'chipotle ranch', 'coffee', 'food', 'hotdogs', 'iced tea', 'lemonade', 'macaroni and cheese', 'milkshakes', 'salads', 'sloppy joe']
v12719	['astoria', 'coffee', 'ditmars', 'iced coffee', 'pastries', 'queens']
v12735	['brunch', 'italian', 'les', 'lower east side', 'pasta', 'restaurant', 'wine']
v12741	['2 michelin stars', 'chuck bass', 'gossipgirl', 'michelin star']
v12753	['nan']
v12763	['foodie', 'italian', 'pasta', 'restaurant', 'scott conant']
v12764	['celebrities', 'ice cream', 'not wheelchair accessible', 'vegan', 'vegan ice cream']
v12773	['nan']
v12790	['burrito', 'cart', 'crack sauce', 'delicious', 'food', 'food cart', 'mad. sq. eats.', 'mexican', 'tacos', 'vendy', 'yummy']
v12792	['beer', 'cafe', 'financial district', 'inwood', 'trivia wednesdays', 'wifi']
v12793	['bar', 'sip', ' upper west side', ' manhattan']
v12796	['noodles']
v12799	['zagat-rated']
v12818	['nan']
v12826	['bagels', 'coffee', 'free wifi', 'sandwiches']
v12833	['banh mi', 'bbq', 'best sandwiches!', 'cambodian', 'cash only', 'grilled corn', 'khmer', 'lunch', 'num pang sandwich shop', 'sandwich']
v12862	['brunch', 'chelsea market', 'gluten-free', 'lunch']
v12867	['curry', 'design standout', 'lunch special', 'pad thai', 'peanut dressing', 'thai', 'vegetarian friendly', 'zagat-rated']
v12875	['brazilian', 'cocktails', 'happy hour']
v12896	['delicious cocktails', 'green restaurant', 'health food', 'local produce', 'michelin star', 'such', 'sustainable']
v12898	['happy hour', 'vegan friendly', 'wine bar']
v12903	['brazilian coffee', 'clover', 'coffee', 'cookies', 'fancy', 'flat white', 'hipsters', 'kaffe 1668', 'lots of people with their laptops', 'single-origin espresso', 'stroller nazi', 'tea', 'trust fund kids', 'wifi', 'yuppie']
v12906	['ramen']
v12908	['nan']
v12910	['cheese', 'dairy', 'deli', 'italian', 'sandwiches']
v12913	['nan']
v12914	['burritos', 'cheap', 'delicious', 'mexican']
