venue	tags
2011734	['houston street', 'lower east side', 'manhattan', 'restaurant', 'tapas']
2011764	['beer', 'burgers', 'onion rings']
2011775	['comfy', 'delicious', 'pat lafrieda', 'rustic']
2011790	['local food']
2011792	['bacon edamame', 'bakery', 'beard papa', 'bento', 'ginger squid', 'green tea ice', 'green tea ice cream', 'japanese food', 'onigiri', 'red bean bun', 'sushi']
2011802	['nan']
2011806	['zagat rated']
2011846	['bedford ave', 'brunch', 'class', 'damn tasty food', 'food', 'greenpoint', 'heath ledger', 'hipsters', 'oysters', 'williamsburg', 'wine bar']
2011855	['paella', 'socarat', 'tapas', 'wine']
2011856	['bacon peanut brittle', 'bar', 'brunch', 'food', 'frank bruni', 'fried chicken', 'fried chicken joints', 'southern', 'the new york times']
2011860	"['a hot date', 'biscotti', 'breakfast', 'brunch', 'chai latte', 'coffee', 'cupcakes', ""hell's kitchen cafe and bakery"", 'illy coffee', 'muffins', 'no laptops', 'oatmeal', 'over 50 kinds of biscotti', 'risotto', 'scones', 'soups', 'tea', 'vegan', ' sugar and wheat free']"
2011872	['coffee', 'coffee shop', 'single-origin french press']
2011881	['coffee', 'hipsters', 'hot chocolate', 'internet', 'wifi']
2011882	['bar scene', 'big windows', 'good wine', 'modern design', 'open space']
2011884	['+happy hour', 'biodynamic wine', 'brunch', 'garden', 'local food', 'nightlife', 'organic', 'restaurant', 'seasonal', 'vinyl']
2011902	['bravo', 'coffee shop', 'cupcake', 'cupcakes', 'top chef', 'trendy', 'trendys']
2011907	['baguettes', 'brunch', 'coffee', 'cozy', 'french', 'lunch', 'sandwiches', 'tea house', 'upstairs dining room']
2011909	['burnt ends', 'byob', 'choice eats', 'mario batali', 'mozz sandwich', 'porchetta sandwich', 'socialite']
2011913	['brunch', 'cash only', 'chinese', 'curry', 'thai', 'wings']
2011930	['burger', 'burgers', 'cheese fries', 'frozen custard', 'pat lafrieda', 'shake shack', 'shakes', 'timeoutny', 'upper west side', 'uws']
2011934	['coffee', 'starbucks']
2011942	['bar', 'brunch', 'italian', 'lunch', 'restaurant', 'wine']
2011945	['brunch', 'east village', 'latin', 'restaurant']
2011954	['baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches']
2011956	['craft beer & wine', 'pizza', 'wood fire oven']
2011965	"['coffee', ""farmer's cookies"", 'really good coffee (espresso) and swedish snacks.', 'swedish']"
2011987	['brooklyn', 'choice pastries', 'coffee', 'coffee shop', 'dekalb avenue', 'doughnuts', 'espresso bar', 'fort greene', 'la colombe', 'sandwiches', 'wifi']
2011989	['bar', 'bellini', 'breakfast', 'financial district', 'gossip girl', 'gossipgirl', 'internet week', 'internet week 2010', 'lunch', 'pizza', 'socialite', 'socialities', 'top chef', 'webby 2010', 'wsj', 'wsj banker', 'zagat-rated']
2011990	['horchata', 'jarritos', 'mexican', 'soho', 'tacos', 'yucca fries']
2011998	['banh mi', 'free wifi']
2012009	['nan']
2012010	['brunch', 'italian', 'west village']
2012018	['always play good music', 'breakfast', 'brunch', 'coffee shop', 'cuban sandwich', 'great ambience', 'laptop hangout', 'mothers group meet-ups', 'neighborhood bar', 'oysters', 'restaurant', 'soups are good', 'trivia night', 'wi-fi', 'writers', 'yum']
2012028	['coffee', 'cupcake', 'douchebag', 'free internet', 'hipsters', 'muffins', 'stumptown', 'tech hangout', 'wifi']
2012034	['breakfast', 'diner', 'lunch']
2012037	[' village voice', 'choice eats', 'village voice eats']
2012042	['barbecue', 'bbq', 'bros', 'frat boys', 'karaoke', 'pbr', 'sports fans', 'tlc summer', 'ty ku']
2012047	['basque', 'tapas']
2012049	['cocktails', 'date night', '', 'wine']
2012052	['24 hours', 'coffee', 'espresso', 'falafel', 'gyro', 'kebab', 'lemonade', 'wifi']
2012053	['bar', 'beer', 'brobible', 'happy hour', 'uga fans', 'wings']
2012055	['brunch', 'cocktails', 'wine']
2012067	['cafe', 'coffee', 'cupcakes', 'duplicate', 'espresso', 'sandwiches', 'work']
2012071	['vegetarian']
2012090	['arepas', 'brooklyn', 'choice eats', 'gluten-free', 'good eats', 'good_mark', 'snack', 'zagat-rated']
2012094	['balluchis', 'chicken tikka masala', 'indian food']
2012101	['fucking delicious', 'italian food', 'meat lasagna', 'over priced', 'restaurant']
2012112	['brunch']
2012113	['pad thai', 'thai food']
2012118	['delicious steak']
2012119	['bagels', 'coffee', 'day-old baked goods', 'tea']
2012121	['al pastor', 'byob', 'mexican food', 'tacos', 'tortas']
2012134	['bacon beans', 'bar', 'best guacamole on earth', 'brooklyn', 'brunch', 'douchebag', 'douchebags', 'gallery', 'gossip girl', 'gym', 'ifc', 'ifc (independent film channel)', 'la superior', 'mexican', 'park', 'pescado smells', 'pizza', 'playground', 'tacos', 'theater', 'top chef']
2012139	['brunch', 'fortgreene', 'mexican', 'plantains', 'tacos', 'vegetarian friendly']
2012142	"['bagels', 'breakfast', ""brooklyn's best bagels"", 'coffee', 'juice', 'soda', 'tea']"
2012149	['bravo']
2012150	['brunch', 'cupcakes', 'dessert', 'quiche', 'scone', 'sexy', 'wine', 'wine bar']
2012159	['bakery', 'banh mi', 'clued', 'jewelry', 'sandwiches', 'vietnamese sandwiches']
2012164	['nan']
2012190	['nan']
2012196	['coffee']
2012208	['bahn mi', 'bubble tea', 'grilled pork sandwich', 'park slope', 'vietnamese']
2012214	['lemonade', 'salad', 'wraps']
2012215	['breakfast', 'breakfastallday', 'brunch', 'coffee', 'dessert', 'espresso', 'food', 'lunch']
2012222	['banksy', 'beer', 'burritos', 'byob', 'horchata', 'mexican', 'soho', 'tacos', 'yucca fries']
2012231	['buffet', 'cheap', 'food', 'korean', 'late night', 'lunch', 'noodle bar', 'restaurant', 'tattoo', 'zen garden']
2012232	['pizza']
2012246	['bagels', 'bakery', 'sandwiches', 'subs']
2012252	['apples store', 'askmen', 'boutique', 'bravo', 'breakfast', 'brunch', 'celebrities', 'cupcakes', 'dessert', 'dinner', 'foodie', 'lunchbox', 'top chef']
2012268	['asian', 'asian food', 'bar', 'beer', 'club', 'cocktail', 'cool scene', 'dancing', 'daning', 'drinks', 'food', 'hoboken', 'hudson', 'hudson river', 'martini', 'martinis', 'movie theater', 'movietheater', 'new jersey', 'new yersey', 'new york city', 'nightclub', 'nightlife', 'nj', 'nyc', 'nyc style', 'photo booth', 'photobooth', 'playground', 'restaurant', 'sushi', 'sushi restaurant', 'trendy', 'upscale', 'wine']
2012269	['brooklyn']
2012272	['beer', 'burgers', 'hamburgers', 'jackson hole']
2012277	['american', 'submarine sandwich', 'subs']
2012281	['chelsea', 'chinese food', 'manhattan', 'restaurant', 'tea', 'vegetarian']
2012282	['coffee', 'gourmet groceries', 'juice bar', 'kombucha', 'organic', 'pricey groceries', 'salad bar', 'sandwiches']
2012284	['banh mi', 'pork', 'sandwich', 'vietnamese', 'vietnamese sandwiches']
2012307	['nan']
2012322	['nan']
2012331	['vegan']
2012343	['rice bowls']
2012345	['artists', 'chelsea', 'coffee', 'espresso', 'gallery owners', 'hipsters', 'latteart', 'locals', 'yuppies']
2012347	['24 hours', 'brunch', 'diner', 'east village']
2012368	['nan']
2012374	['coffee', 'deli', 'lunch', 'sandwiches', 'smoothies', 'soup']
2012386	['food', 'margaritas', 'mexican', 'restaurant']
2012412	"['spicy sauce', 'sushi', ""washington irving's house""]"
2012432	['bbq', 'beer', 'frozen drinks', 'giant wings', 'ty ku', 'village']
2012433	['austrian', 'german', 'sp?tzle', 'zirbenz']
2012435	['exotic drinks', 'hospitality', 'lychee martini', 'sushi']
2012450	['bowties', 'brooklyn', 'brunch', 'cocktails', 'cute waiters', 'dinner', 'hipster', 'late night', 'outdoor seating', 'oysters', 'williamsburg']
2012458	['bagels', 'brooklyn', 'douchebag']
2012464	['nan']
2012468	['bisque', 'clam chowder', 'fish market', 'lobster', 'lunch', 'seafood', 'seaweed salad', 'sushi', 'take-out']
2012476	['+cocktails', 'brussel spouts!', 'lebanese', 'mediterranean', 'middle eastern', 'modern design', 'tapas', 'unique white wine', 'zagat-rated']
2012493	"['amex', 'cash only', 'cocktails made with care', 'organic steak', 'pretzels', ""simon's favorites"", 'sixpoint', 'spaetzle', 'spargel', 'stumptown', 'underberg']"
2012494	['brunch', 'italian', 'mimosas']
2012495	['$11 -3 course pre-fix lunch!', 'brunch', 'home made grilled flat bread pizza', 'italian', 'late night happy hour', 'mimosas', 'unlimited mimosas']
2012496	['coffee', 'delicious coffee.  and they have the best chocolate chip cookies in nyc.  period', 'granola']
2012497	['bolognese', 'comfort food', 'gnocchi', 'italian', 'pasta', 'restaurant', 'rustic', 'simple']
2012500	['bagels', 'coffee', 'lard bread']
2012508	['banh mi', 'choice eats', 'com viet nam', 'goi cuon', 'pho', 'socialite', 'vietnamese']
2012510	['bar', 'zagat-rated']
2012542	['starbucks']
2012543	['coffee', 'coffee shop', 'tea']
2012552	['aina']
2012556	['brunch', 'c train', 'food', 'fort greene farmers market', 'fort greene park', 'g train', 'garden', 'lamb burger', 'mediterranean', 'moroccan']
2012568	['cupcake', 'cupcakes']
2012575	['brunch', 'organic breakfast']
2012580	['italian']
2012584	['bagels', 'coffee', 'coffee ice cubes', 'espresso', 'pastries']
2012598	['nan']
2012608	['nan']
2012612	['coffee', 'douchebag', 'local', 'localbiz', 'owner operated', 'tea', 'wifi']
2012617	['beer', 'burger', 'delicious', 'ice cream', 'organic']
2012621	['brunch', 'candied nuts', 'duck meatloaf', 'fried chicken', 'kids ok', 'nyc beer', 'pancakes', 'patio', 'pecan pie sundae', 'pork chop', 'sixpoint', 'vegetarian-friendly', 'wine']
2012625	['brooklyn', 'fries', 'grill', 'jembatan kali krasak yogyakarta', 'padang', 'pizza', 'pizza place', 'sandwiches', 'socialite']
2012636	['beer', 'breakfast', 'cobble hill', 'coffee', 'dinner', 'eco', 'green', 'grits', 'open everyday', 'outdoor seating', 'pickles', 'restaurant', 'sandwiches', 'wine']
2012641	['brunch', 'delicious', 'neighborhood', 'organic', 'pancakes', 'restaurant', 'students', 'wsj lunch box', 'yummy']
2012653	['chinese food', 'soup dumplings']
2012700	['beer', 'bobby flay throwdown', 'breakfast', 'burgers', 'chicken', 'chipotle ranch', 'coffee', 'food', 'hotdogs', 'iced tea', 'lemonade', 'macaroni and cheese', 'milkshakes', 'salads', 'sloppy joe']
2012719	['astoria', 'coffee', 'ditmars', 'iced coffee', 'pastries', 'queens']
2012735	['brunch', 'italian', 'les', 'lower east side', 'pasta', 'restaurant', 'wine']
2012741	['2 michelin stars', 'chuck bass', 'gossipgirl', 'michelin star']
2012753	['nan']
2012763	['foodie', 'italian', 'pasta', 'restaurant', 'scott conant']
2012764	['celebrities', 'ice cream', 'not wheelchair accessible', 'vegan', 'vegan ice cream']
2012773	['nan']
2012790	['burrito', 'cart', 'crack sauce', 'delicious', 'food', 'food cart', 'mad. sq. eats.', 'mexican', 'tacos', 'vendy', 'yummy']
2012792	['beer', 'cafe', 'financial district', 'inwood', 'trivia wednesdays', 'wifi']
2012793	['bar', 'sip', ' upper west side', ' manhattan']
2012796	['noodles']
2012799	['zagat-rated']
2012818	['nan']
2012826	['bagels', 'coffee', 'free wifi', 'sandwiches']
2012833	['banh mi', 'bbq', 'best sandwiches!', 'cambodian', 'cash only', 'grilled corn', 'khmer', 'lunch', 'num pang sandwich shop', 'sandwich']
2012862	['brunch', 'chelsea market', 'gluten-free', 'lunch']
2012867	['curry', 'design standout', 'lunch special', 'pad thai', 'peanut dressing', 'thai', 'vegetarian friendly', 'zagat-rated']
2012875	['brazilian', 'cocktails', 'happy hour']
2012896	['delicious cocktails', 'green restaurant', 'health food', 'local produce', 'michelin star', 'such', 'sustainable']
2012898	['happy hour', 'vegan friendly', 'wine bar']
2012903	['brazilian coffee', 'clover', 'coffee', 'cookies', 'fancy', 'flat white', 'hipsters', 'kaffe 1668', 'lots of people with their laptops', 'single-origin espresso', 'stroller nazi', 'tea', 'trust fund kids', 'wifi', 'yuppie']
2012906	['ramen']
2012908	['nan']
2012910	['cheese', 'dairy', 'deli', 'italian', 'sandwiches']
2012913	['nan']
2012914	['burritos', 'cheap', 'delicious', 'mexican']
2012927	['bagels', 'breakfast', 'coffee', 'sandwiches']
2012964	['astoria', 'buffalo wings', 'burgers', 'fries', 'shakes', 'veggie burgers']
2012989	['best pizza in brooklyn', 'italian', 'off the beaten path']
2012991	['health food', 'juice', 'sandwiches', 'smoothies', 'snacks', 'soup', 'vegan', 'vegetarian']
2012996	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'caf¨¦', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
2013015	['bar\\/table games', 'beer', 'douchebag', 'douchebags', 'sports bar', 'tv', 'wings']
2013016	['best burgers in nyc', 'best burgers in nyc', ' a quest for the best burger', 'best burgers in nyc', ' a quest for the best burger', 'best burger', 'brunch', 'food', 'half bottle', 'marc', 'pam', 'restaurant', 'socialite', 'wine', 'wine list', 'yummy']
2013017	['cafe', 'coffee', 'wifi']
2013028	['do it yourself', 'fro yo', 'frozen yogurt']
2013033	['nan']
2013047	['blackbook', 'mixologists', 'russian standard vodka', 'zagat']
2013070	['nan']
2013073	['coffee', 'starbucks', 'wifi']
2013074	['lobster', 'raw bar', 'seafood', 'soho']
2013093	['nan']
2013096	['nan']
2013101	['brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown']
2013106	['diner', 'donuts']
2013107	['calzone', 'italian food', 'pasta', 'pizza', 'ty ku']
2013108	"[""'za!"", 'ice cream', 'italian', 'pizza', 'sicilian', 'solo']"
2013115	['bagels', 'coffee', 'doutchbag', 'dutchbag', 'hipster', 'muffins', 'smoothies']
2013119	['amazing bread', 'bourekas', 'byob', 'druze', 'falafel', 'mediterranean']
2013131	['bubble tea', 'coffee', 'good_mark', 'hot cider', 'tea', 'teahouse']
2013141	['brunch', 'coffee', 'espresso', 'restaurant', 'wifi']
2013145	['almond chicken curry', 'cellar bar', 'chilled cucumber coconut soup', 'cumin roasted potatoes', 'five herb vegetable spring rolls', 'grilled sirloin', 'honey chicken wings', 'lamb sliders', 'lobster sliders', 'mezzanine dining', 'pan-seared cod', 'paneer and potato croquettes', 'penang curry chicken spring rolls', 'roasted lemongrass chicken', 'saut¨¦ed asian greens and mushrooms', 'special events', 'specialty cocktails', 'steamed jasmine rice', 'sweet potato fries', 'thai vegetable rice \\u201ckow pat\\u201d', 'vegetable samosa sticks', 'wok stir-fried maya prawns', 'wok-fried long beans and crispy shallots']
2013146	['nan']
2013152	['beer', 'cupcake', 'pizza', 'sandwiches', 'wine', 'wraps']
2013174	['bar', 'douchebags', 'free wifi', 'great beers', 'great burger']
2013176	['cafe', 'dinner', 'lunch', 'tea', 'tea house']
2013209	['nan']
2013212	['coffee', 'lunch spot', 'wifi']
2013227	['croissants', 'stumptown']
2013231	['brooklyn', 'deli', 'duplicate category', 'fried eggplant', 'italian stalion', 'meat', 'roast beef', 'sandwiches', 'subs']
2013232	['drink', 'eat', 'soup', 'tacos']
2013233	['cafe', 'cappuccino', 'coffee', 'douchebag', 'espresso']
2013245	['bon appetit mag', 'chick-fil-a sauce', 'chicken', 'fast food', 'lemonaide', 'nuggets', 'nymag', 'nyu', 'sandwich', 'waffle fries']
2013248	['fries', 'hamburgers', 'milkshakes', 'turkey burgers']
2013261	['9th street espresso', 'americano', 'cafe', 'cappuccino', 'coffee', 'coffee shop', 'espresso', 'hot chocolate', 'iced coffee', 'iced tea', 'intelligentsia', 'intelligentsia coffee', 'latte', 'macchiato', 'ninth street espresso', 'tea']
2013263	['aeropress', 'baristas', 'coffee', 'counter culture', 'east village', 'espresso', 'local milk', 'pour over', 'synesso']
2013264	['attractive waitstaff', 'backyard', 'meats', 'private room', 'woodburning stove']
2013283	['nan']
2013307	['sangria', 'tapas', 'wine']
2013308	['quick lunch', 'salads', 'sandwich']
2013315	['wings']
2013337	['bakery', 'chinese', 'cupcake']
2013341	['gluten free', 'italian restaurant', 'people-watching', 'romantic']
2013354	['bagels']
2013359	['chicken ramen', 'kimchi', 'ramen noodles']
2013363	['sushi']
2013391	['classic cocktails', 'meatloaf', 'meatloaf sandwich', 'prohibition chic']
2013394	['bbq', 'margaritas', 'ty ku']
2013396	['best peanut butter chocolate brownies ever', 'fruit&veggies', 'green juices', 'groceries', 'health food', 'sandwiches', 'stoned employees', 'wraps']
2013406	['deli', 'lunch', 'salad', 'salad bar', 'sandwiches', 'soup']
2013407	['italian']
2013422	['brunch', 'grits', 'margaritas', 'mexican', 'tex-mex']
2013424	"[""80's"", 'authentic', 'garden', 'heavy metal', 'mexican', 'no guac', 'outdoor seating', 'patio', 'taco', 'tecate or byob', 'zagat-rated']"
2013446	['nan']
2013447	['bagged coffee', 'boutique', 'bravo', 'coffee', 'coffee shop', 'espresso', 'good_mark', 'hot chocolate', 'merchandise']
2013457	['best bagel', ' cream cheese', ' and tomato sandwich ever', 'cafe cafe', 'chicken milanese sandwiches', 'coffee', 'coffee shop', 'expensive smoothies', 'great latte', 'marcus']
2013458	['brooklyn', 'children', 'coffee', 'douchebag', 'muffiny', 'parents', 'trendy']
2013459	['24 hours', 'bagels', 'bialys', 'coffee', 'cookies', 'fresh bagels']
2013463	['bar', 'barbeque', 'bbq', 'douche bag', 'frat', 'outdoor seating', 'restaurant', 'sports bar', 'ty ku', 'wings']
2013467	['free sake', 'free wine', 'social dining', 'sushi']
2013485	['nan']
2013519	"['al fresco', 'beer', 'burgers', 'chicken', 'dessert', 'fish & chips', 'french fries', ""hell's kitchen"", 'ice-cream', 'milkshakes', 'omelette', 'onion rings', 'pat lafrieda', 'salad', 'shakes', 'shrimp', 'soup', 'sushi', 'zagat rated', 'zagat-rated']"
2013521	['brunch', 'dinner', 'italian', 'wine']
2013525	['bagels', 'breakfast', 'coffee', 'fresh', 'landmark', 'tea']
2013539	['cheap', 'italian']
2013547	['bakery', 'coffee', 'vegan']
2013550	['nan']
2013561	['nan']
2013570	['dessert', 'desserts', 'top chef']
2013589	['sushi', 'with a hot date']
2013603	['cafe', 'coffee', 'cookies', 'sandwiches']
2013605	['nan']
2013607	['beer', 'coffee', 'croissant', 'madeleine', 'pastry', 'sake', 'salad', 'sandwich', 'wine']
2013611	['korean', 'restaurant', 'sushi', 'teriyaki']
2013621	['bar', 'best granola', 'brunch', 'celebrity spotting', 'dinner', 'drinks', 'freeway eyewear', 'housewares', 'jacques mag', 'mariage fr¨¨res tea', 'original 1963 faema espresso machine', 'outdoor benches', 'twee', 'wool and the gang']
