userid	venue_id	tips
1046450	2004376	Always try the surprise dumpring
1007924	2004376	Get the Hot Monster dipping sauce for some fiery goodness.
1143431	2004376	Get the dumplings and shut it.
1215619	2004376	sweet dumplings are ono! check out the live cam behind the cooks.. go to their website to control it!
1023420	2004376	Love this place.  Steamed pork dumplings are my favorite.
1014506	2004389	If you have a cold, there's nothing better than a huge bowl of Lichee Nut's minced chicken corn soup, esp as takeout or delivery.
1026168	2004389	They reuse the soup noodles--really unsanitary!
1022719	2004392	The milk shakes are awesome and a must-have. You can even share them with a friend =)
1027184	2004392	Try the Leg Of Lamb Sandwich - Yum yum (via @Foodspotting)
1004241	2004392	They do Breakfast really well. Dinner not so much. Avoid the turkey, always dry
1031403	2004392	The worst service in the country.
1031403	2004392	Worst service ever. The place is cool, the food ok but we were almost finishing, they took out the plate bring the check and ask us to leave. Seinfeld is a great show, but this restaurant sucks!!!
1027297	2004392	The milkshakes are the only reason to come. Food was pretty blah.
1209553	2004403	Tip the pretty and friendly waitress! Nevermind the other one.
1001090	2004403	The inside is very dark.
1045210	2004403	Try the profitterol! It's very light chocolate with some whipped cream.
1145413	2004403	The service is so slow here...
1050152	2004403	Cash only spot
1006083	2004429	Artichoke dip, macaroni and cheese, cocktails
1030476	2004429	Only place I eat at in Manhattan. Moto in Williamsburg is the only restaurant better than Freemans.
1069093	2004429	Superior mixology, The Old Palamino. Sit at the back bar
1121095	2004429	A hidden gem. Check out the lounge upstairs
1010760	2004429	The artichoke dip is insanely good
1029831	2004429	Without a doubt, one of my favorite NYC spots!
1033560	2004429	the alley might remind you of the scene from Batman when Bruce Wayne's parents get killed.
1057056	2004429	Really disappointing\/slow service upstairs.
1105569	2004429	Get a lattè with your granola to start. Both very good. Then take one Skillet eggs & add a Freeman's Cocktail: rye, lemon juice, pomegranate & bitters.
1029177	2004429	good for brunch
1015416	2004429	Spinach artichoke dip is unlike any other and a must.
1005009	2004429	Artichoke Dip is pretty killer, as is the egg, cheese, and bacon skillet. Take a look at the brunch cocktail menu, too\u2014you can't go wrong with any of it.
1008952	2004429	Great food, cool vibe. Bad server last night who could not be bothered with us. Literally ran away from the table in the middle of a drink order. Heads up service is part of the experience. I'm done
1141044	2004429	The best rose and the best mussels.
1082569	2004434	Village Voice is excited to have Chinese Mirch at the 2012 ChoiceEats food fest!  Full list of restaurants here: http:\/\/ow.ly\/8QjDQ
1023053	2004434	Delicious Indian Chinese cuisine. Always busy!
1033862	2004434	It took them an hour to get our launch!
1082569	2004442	Village Voice is excited to have Smorgas Chef at the 2012 ChoiceEats food fest!  Full list of restaurants here: http:\/\/ow.ly\/8QjDQ
1048197	2004442	Great Scandinavian - don't miss the Swedish meatballs!
1020537	2004442	Kopparberg is hands down the best pear cider. I remembered it fondly from my Stockholm trip and it was even more delicious than I remembered!
1043440	2004442	Delicious food and their prix-fixe is an outstanding deal -- dinner is four courses for $35, and is the rare example of getting more than what you pay for.
1043440	2004442	Spices vanilla möjito is such a delicious drink. Wow.
1005566	2004448	People rave about the brick grilled chicken.
1238035	2004448	OMG the brick chicken is %$&@ing brilliant. SO good. I enjoyed every single bite of crispy skin and delicious meat.
1080104	2004448	The burger, biscuits & gravy, house-made baked goods...everything on the menu was fantastic. Only glitch we found was the lack of service in the \
1048224	2004448	Try the biscuit with jelly: it's perfectly flaky and buttery with a touch of sweetness. Certain to please.
1154689	2004448	The seafood dishes are amazing. Oysters are fresh and delicious.
1016474	2004448	Woahs you can get mcclures pickles here!
1034138	2004448	The Brick Chicken is amazing.
1069093	2004449	Go for happy hour with JC behind the bar!
1000072	2004454	Check out Little Giant. MUG calls it a neighborhood fave
1055222	2004454	I dig the pillows.
1008767	2004454	Get the buttermilk biscuit.
1056881	2004461	Get the banana cake! So yummy!
1196154	2004461	The carrot cake cupcake is lethal.  I also like the banana cream pie :)
1040518	2004461	Eat = Banana cake, coconut cake, white cake & red velvet cake. Service sucks but food is SO good!
1204517	2004461	Hands down best cupcakes in NYC.
1230811	2004461	What happened? Maybe new mgmt, bc these people have no idea what theyre doing!
1078275	2004461	The chocolate chip cake with buttercream frosting will make you want to dive head first into the cake, insanely rich and so good.
1077380	2004461	Great carrot cake cupcake!
1012533	2004461	like sweet things hung on your walls?  check out Yale Gurney's signature wall decor printed on his signature canvas @ yalegurney.com\/shop
1065308	2004461	While the vanilla vanilla cupcakes are amazing and much better than Magnolias... The banana cake is to DIE for.
1133605	2004461	The Peanut Butter Pie is quite possibly my favorite, but you can't go wrong with a red velvet or a yellow daisy cupcake. Hands down my favorite bakery.
1025807	2004472	There's a cozy downstairs area behind the counter. If upstairs is too crowded go there!
1034710	2004472	Vegan Peanut butter chocolate chip cookies are bangin'. They also have great coffee.
1056276	2004472	Iced coffee with coffee ice cubes - not THE best ice coffee, but much more consistent over time compared regular cubes. Worth a try.
1086519	2004472	Staff were extremely friendly, space is very nice. Small, but if it gets too crowded, there's space downstairs, and just quiet enough for a meeting or to get some work done! (3 of 4 petals via Fondu)
1030484	2004472	The iced coffee is the best because the ice cubes are frozen coffee. Also, the salads are fresh and absolutely delicious.
1050152	2004472	The arugula and beet salad was delish
1166053	2004472	gorgeous little coffee shop with a perfect people watching location. great coffee and breakfast. i am a frequent customer and have nothing but good things to say.
1187984	2004473	Try the chargrilled chicken breast & fresh mushrooms. You will not be sorry.
1049343	2004506	The baked eggs here are amazing.
1214268	2004506	These waitresses HATE to wait on you. Every time I go, it seems like they're doing me a favor and always trying to close. I keep coming back to spite them.
1013095	2004506	Smoked duck and Brie with fig paste. Check it out sometime
1140534	2004506	Ok, their food is just deliciousness... love the paninis & the curry chicken salad! Yummm
1082569	2004513	They brought Bobotie to Choice Eats- traditional Cape May curried mince bake (meatloaf) with an egg custard tuppine & shaved almonds. Served with yellow rice and raisins, complimented with sambas. It
1000102	2004513	Ask for Ruen to make you a margarita..
1042937	2004513	Oh boy, the lobster tail in butter cream sauce....not the same as when I had it a year ago, but always sumptuous.
1184814	2004513	Be sure to try the whiskey milkshakes.
1001088	2004513	Try the biltong
1042937	2004513	Lobster tail with garlic mango cream sauce
1082569	2004523	This Choice Eats attendee brought Adobo & Atcharra: Pork Belly braised in soy, vinegar and garlic with pickled vegetables
1000072	2004523	Check out Kuma Inn. I think I went here many years ago and downed three giant bottles of sake. don't remember. must go back to check out -- go up flight of stairs
1000616	2004523	Feels more cool than the food is good (hidden staircase, no sign).  Pass on the paella, but shoot for the chinese sausages.  ps:  BYOB.
1000058	2004523	Asian small plates.  Dishes you'll definitely want to order: Chinese sausages and the mushrooms with bamboo shoots.
1082569	2004523	Village Voice is excited to have Kuma Inn at the 2012 Choice Eats food fest! Full list of restaurants here: http:\/\/ow.ly\/8QjDQ
1001768	2004523	Absolute nom. Inspired by Filipino & Thai influences, Chef King Phojanakong creates tastiness like scallops w bacon & kalamansi & lechon kawali. Go thru the unmarked door & upstairs to find this gem.
1023999	2004523	Meh. It's okay. Just overpriced for mediocrity
1083935	2004524	Um...it's on 6th St, not 1st...morons. Ugh...
1030939	2004524	hands down the best seafood paella ever.
1030972	2004524	So tasty. Slow service tonight, but we weren't rushed so objt was fantastic.
1049805	2004524	Paella is the way to go - sausage, chicken, beef, and seafood in a delicious Saffron rice!
1119217	2004524	The food had a surprising lack of flavor and the drinks were weak.
1146828	2004529	Banana spring rolls with burnt honey ice cream is the ideal dessert.
1011571	2004529	Brunch was amazing. $20. Unlimited blood orange mimosas and brunch entree. Can't wait to go back again. Lump crab omlette. So Good!
1204573	2004529	the kittichai cakes were okay but not impressive
1231094	2004529	Awesome brunch for 25 bux; unlimited mary's and bellinis
1025039	2004529	All you can drink brunch is now $25pp but still cheaper than entree + 1 drink. Get the Kittichai pad thai or five spice french toast!
1001243	2004529	Waiting for a plane and enjoying a fantastic thaï beef salad on the meantime...
1036058	2004532	Go to brunch on weekends and get the huevos rancheros w\/a bloody mary
1035592	2004532	Don't come here.  Poor margaritas and premade food.
1050620	2004532	The platano relleno is a must have, along with the sangria or mojito.
1022056	2004532	Best huevos rancheros I've ever had. And I've had a lot.
1002367	2004532	Frozen mimosa tastes great on a hot day.
1005390	2004532	Get the crab cake benedictos for brunch! Amazing.
1000953	2004532	have the churrasco and eggs brunch, any day. yum!
1031257	2004532	Get the Arepas Benedictos with salmon for $13.95 brunch.
1013999	2004547	Holy crap batman! Now Frankies takes all major credit cards- except Discover!
1036073	2004547	Prosciutto frittata at Sunday brunch is basically a slice of heaven.
1180588	2004547	Meatballs baby
1017238	2004547	I take my meatballs over polenta. The best! Dessert eat the prunes. U won't regret it!
1086584	2004547	The Roasted Beets and avocado appetizer is excellent! Cavatelli pasta fab too!!
1062274	2004547	Go to Frankie's & get the Prosciutto & Pecorino Sandwich.
1016602	2004547	For brunch... grab a frittata or french toast and add an order of bacon. Stumptown coffee is a nice compliment as well.
1082569	2004549	The Village Voice voted this Best Cocktail Trend in our Best Of New York Poll!
1000072	2004549	get a bunch of your friends together and order up the entire menu. pay for it and look baller
