userid	venue_id	tips
u143431	v3235	Half pasta half paninni lunch deal is impossible to beat.
u616	v3243	Try not to let the head in the bathroom freak you the F out.
u79500	v3246	Fantastic food and service. Highly recommend for authentic Italian experience in Little Italy!
u29383	v3246	Food OK, but the 20% service charge is not reflected in any of the service they provide, like the $30 dlls house wine, warm bread served only once, or just 2 waitersfor the whole restaurant. Don't go.
u15137	v3246	Slow service, average minus food. Not coming back here
u232655	v3250	Karaoke is such a great time here. Be sure to bring the black card.
u8466	v3266	Get the Veal Meatballs.
u7366	v3266	Really great brunches & reasonable prices.
u15947	v3266	Great bloody Mary!!!
u9390	v3266	get the chowder with little neck clams and pork belly.  mmmmm.
u80608	v3266	normal tasting food for a premium price. leave while you still can !!!
u44555	v3266	Try the dark and stormy!
u53109	v3273	$29 a person for brunch gets you an entree and unlimited champagne cocktails.  Pleasant staff also makes this a pleasant afternoon event.
u211609	v3273	Classy, delicious, and warm\u2026 I will certainly be back! Can\u2019t wait for brunch!...Check out the rest of our night here.
u33560	v3278	The best restaurant in Little Italy. Don't waste time going anywhere else.
u14455	v3278	Lovely Place, Good food!
u14342	v3281	It's like Philadelphia away from home. Gotta love Philly fans that live in NYC.
u24296	v3281	Best goddamn Philly cheese steak in New York.
u16255	v3281	great place to watch Philly games
u156796	v3281	Brought some friends to my favorite Cheese steak place in NYC. They were amazed. I want another chicken wid wiz right now.
u4646	v3281	Fried pickles.
u33953	v3281	The foods' kinda crappy...stick with the drinks!
u65107	v3284	get a free mimosa with brunch!
u90033	v3293	They serve peach gelato in a frozen, hollowed-out peach. Perfect to go with your white wine and an afternoon of summer people-watching.
u249523	v3293	Family Style dishes...so don't over order! . Make sure one person is delegated to order for the group its less confusing! They accommodate large groups of 15 or more! Great service!!!
u75042	v3294	The service is not good,  the place needs a food makeover asap.....horrible food presentation...disappointed.
u55428	v3294	Don't be fooled by it's location or it's look, it truly is nothing more than a pricey late night diner with a nice view.
u82569	v3297	There's something for everyone at Morell Wine Bar -- they have over 2,000 wines available to choose from!
u82569	v3297	Winner of Best Wine List in the Village Voice 2011 Best Of issue! Ask your server for pairing suggestion from their selection of small plates.
u27520	v3298	The Fish and Chips are very tasty...a great atmosphere!
u49807	v3298	Irish breakfast rocks!
u38074	v3306	Hockey night in NYC Every Saturday!
u38074	v3306	Canadian grey cup game party! Thanksgiving Sunday!
u77380	v3310	Go for happy hour $5 peroni and $6 wine..nice outdoor seating.
u20092	v3310	Unwind events happen twice here!      50 plus people and they don't seem to care to have us back. No management of customer satisfaction !
u2812	v3310	Great for a pre-dinner Martini or a late night tipple.
u66504	v3310	Average food. Great ambiance. Give it a shot.
u49730	v3319	Get the Rigatoni Special.  Holy crap, this stuff is good.
u25807	v3335	Try the Chicken Burrito With Avocado And Sour Cream - #OccupyMyStomach (via @Foodspotting)
u2720	v3335	Under the radar take away margaritas..shhhhhhh
u82569	v3347	Winner of Best Moroccan in the Village Voice 2011 Best Of issue!
u1509	v3347	Hummus w\/ hot sauce that is amazingly hot. Duck confit that's always on the specials menu & comes w\/ amazing fries. The Bastilla. Yummy salads. Lamb tagine w\/ apricots & prunes. So much is so good!
u29177	v3347	awesome moroccan and cheap!
u77968	v3347	Omelette with Goat cheese is amazing. Plus, Pierre the bar tender is badass
u89075	v3347	The Gold Rush is amazing.  Maker's Mark, lemon and honey.
u222643	v3347	Mmmm moroccan meatballs!!!!!
u1106	v3362	Great atmosphere! But pretty crappy service and the food is so-so.
u34281	v3362	the 3 different salads i have had were each incredible.
u82569	v3372	Winner of Best Tapas in the Village Voice 2011 Best Of issue! Pair fried chickpeas with smoked paprika with a glass of Spanish red.
u16255	v3372	Best croquetas I've ever eaten (and I grew up in Miami)
u6267	v3372	razor clams.  yummm
u196154	v3372	I love this quaint tapas bar, and the menu is authentic.  The brandada is delicious, the clams are also excellent.  Always crowded and they don't take reservations.
u8952	v3372	Love the calamari po-boy sandwich. So tender
u195669	v3412	Love this place -- GREAT food \/ ambiance and very very affordable. Though, it gets very loud \/ crowded on the weekends after 9pm, so I'd go early if you want to chat without losing your voice!
u52312	v3412	nowhere else can you eat this cheap and this good - the Kang Gai is heaven.
u54488	v3412	Fried Calamai is great!! Well seasoned and great with plum sauce!
u64130	v3412	excellent thai - loved the nuur kraprow, kang panang gai, and spicy noodles (they aren't that spicy). cash only.
u54488	v3412	Calamari is GREAT with Plum sauce
u67735	v3412	The best Thai restaurant i've been to. Not to mention that it was extremely cheap, but they gave you more than enough food. For a total of Chicken with garlic sauce, shrimp with sweet and sour sauce,
u6083	v3421	Great brunch!!
u16602	v3421	Ask to sit on the rooftop and grab a drink (or two) downstairs at B61 while you wait.
u20537	v3421	Wow. Beautiful view, great service, delicious food. Loved the tamales & Huevos Oaxaca. They're also really accommodating with large groups!
u20537	v3421	Try the Huevos Oaxaca - Fried eggs over spicy beans and crispy tortillas, jalepeno potatoes and fried plantains :) (via @Foodspotting)
u34460	v3423	This place is BYOB. So i think the food is good here and worth the money, but keep in mind that this place is BYOB. And I am writing this review while i'm still here. BYOB. (4 of 4 petals via Fondu)
u26055	v3423	My friend calls this food \
u26055	v3423	Honestly, this place sucks. If you like Indian food you won't recognize what you're served here.
u52284	v3423	The butter chicken is amazing here. Make sure to go to the downstairs restaurant
u98138	v3423	I wonder what the utility bill looks like for all those lights. You want to go to the restaurant on the top right. There appears to be 3 others that look the same. We got to celebrate a bday! Oh man.
u943	v3432	The desserts here are ridiculously good, even though they have no meat in them.
u82569	v3432	Winner of Best Patio Dining in the Village Voice 2011 Best Of issue! The back garden and surprisingly delicious raw food make it an urban oasis.
u55222	v3432	One day, when I am a very rich woman, I will hire the chef to be my personal meal maker, and achieve my dream of becoming an unwavering vegetarian.
u24438	v3432	If you need\/want raw this is the premier place for it
u78275	v3432	If you want to try flavors you've probably never tasted before, try the Pear Ravioli or Lemon Pasta, both incredibly tart (if that's your thing). Desserts are a home run in a new kind of ballpark.
u78275	v3432	Slap your tastebuds into shape with the raw and vegan offerings. Safer things on the menu (if this is your first raw experience) are the Lasagna and Tamales.
u3744	v3432	Try the raw lasagne (via @Foodspotting)
u7599	v3432	Spanking and Goji High smoothies are awesome.
u196154	v3432	I love the menu here, and the patio is perfect!
u11075	v3432	here's the trick to sitting outside: call to make a reservation. they won't give you a seat as a walk-in. also green apple juice & raw lasagna is sooo good.
u11075	v3432	zucchini lasagna + malbec + salted chocolate caramel tart = yum! plus, they have ferreira port. :-)
u54073	v3432	Sit outside and order one of everything. Lasagna. Burger. Taco salad. Shakes. EVERYTHING is good here!
u43127	v3432	This place is VERY expensive and all you get are a few vegetables. Not worth it imo.
u40642	v3441	Marinated Pork w spicy chilli pepper sauce served with white rice for $10.00! Music is crazy loud and yes like everyone else FAT FREAKING TUESDAYS!
u62736	v3441	This place has a great happy hour from 5pm-8pm! Order a meal and get a comp martini or glass of wine.
u174938	v3445	My fave place 2 eat when I was at FIT! Great memories...great food! Tomato cheddar soup is the best along w\/ the turkey blt!!!
u118847	v3445	Turkey cranberry panini is fab fab fab.
u72658	v3446	cute place .. great pastries.  order anything but the coffee.
u82569	v3449	Get the del Gato. One if you're hungry, two if you're starving, three if you're crazy.
u850	v3449	Best Arepas in the USA
u1319	v3449	get the michelada drink. best beer cocktail ever. spicy and sweet. mostly just delicious and problem-obscuring
u43127	v3449	The coconut milkshake (cocada) is amazing. Must try.
u49297	v3449	awesome arepas, great value. love the mango sauce.
u47683	v3449	I've had nearly every arepa on the menu.  De Pabellón is the best.
u125639	v3449	Try the Butternut Squash Soup - I swear, it's really good!  (via @Foodspotting)
u125639	v3449	Try the Caña And Limón Drink - Sweet and tangy with a slight taste of Tamarindo. So good!  (via @Foodspotting)
u129680	v3449	Order the cocada with any o your arepas FTW
u125639	v3449	Try the La Sureña Arepa - Chicken and chorizo with aguacate. Enough said. (via @Foodspotting)
u125639	v3449	Try the Tostones Mochimeros - Soooo good. Thank you @taniaaaaa for Tue recommendation!  (via @Foodspotting)
u58900	v3449	Long wait? There always is. Go two doors down and order to-go.
u23442	v3449	any arepa with avocado. and don't forget to drink a michelada!
u7378	v3449	The Tequeños are like the platonic ideal of a fried cheese stick.
u231211	v3449	Lunch special for 8.50 on weekday is an arepa+soup\/salad, to stay or go. Awesome and delicious.
u6243	v3449	A15 and a Michelada make a great combo.
u42683	v3511	Get the Cuban sandwich. Wow!
u2442	v3511	if you go, sit outside. it felt so dirty inside. the food was pretty blah, so i'd say go somewhere else.
u1317	v3511	This place is the best in the summer. Sit outside, drink margaritas & beer & eat inauthentic (but good) Mexican food to your heart's content.
u4373	v3511	Try the \
u102	v3511	They microwaved the enchiladas.
u175163	v3511	One of few restaurants still open past 9:30pm. WTF? Anyway, nice server, pretty good food. Try the beans and rice with carnitas. Yum.
u5503	v3511	BEWARE:The fish tacos are really salty.
u25438	v3521	If you're ballsy enough, try the bull penis.
u39279	v3521	Get the lightly seared fatty tuna!
u59479	v3521	If you don't eat, there is a 8 dollar per person minimum. A pitcher of Ichiban costs 8 dollars. The food doesn't. The menus have gross anime porn on them.
u51445	v3524	The fake steak au poivre is a must have!
u107013	v3524	Fuck a Club Friday (www.fuckaclubfriday.com)
u72	v3557	sit at the bar and get the window seat. then get slices. then?
u65107	v3557	Try their meatballs
u47769	v3557	Great music in here
u1163	v3557	Be sure to get DOC pizza and Mexican Coke.
u49206	v3557	Sit at the bar, and ask for extra parmesan on your slice. The dude will freshly grate parmesan for you.
u5201	v3557	MUST try the buffalo mozzarella appetizer. Out of this world! I also had the 21st Amendment Watermelon Wheat beer - awesome!
u3266	v3560	Get the Chicken Penang Curry. It rocks.
u1768	v3575	Go to Sugar Sweet Sunshine & have a Sexy Red Velvet cupcake w their special 'Moose' (whipped mousse) frosting
u6764	v3575	Pistachio cupcake = Happiness!
u48133	v3575	pistachio cupcake with silk buttercream- drool, that good!
u17574	v3575	Spicy Pumpkin cupcake is so good. But the best surprise are the puddings! Chocolate Chip & Banana puddings give the cupcakes are run for their money!
